Datetime,BTC-USD,DOGE-USD,Close,Equity,SMA,SD,Upper_Band,Lower_Band,exUpper_Band,exLower_Band,Position
2022-11-11 16:00:00+00:00,16824.505859375,0.08330529928207397,8.683572739833558,26.050718219500673,9.787305835297703,1.3019960152026717,12.391297865703047,7.183313804892359,14.995289896108389,4.579321774487016,0.0
2022-11-11 20:00:00+00:00,17043.01953125,0.08502767235040665,8.851587995260411,26.554763985781236,9.691194929282599,1.2589799049386825,12.209154739159963,7.173235119405234,14.727114549037328,4.655275309527869,0.0
2022-11-12 00:00:00+00:00,16882.05078125,0.08239644020795822,8.610311828377482,25.830935485132443,9.575950597117961,1.1903093270456784,11.956569251209318,7.195331943026604,14.337187905300674,4.8147132889352475,0.0
2022-11-12 04:00:00+00:00,16784.396484375,0.08682561665773392,8.983618729839858,26.950856189519573,9.487787185033225,1.1294319645452293,11.746651114123683,7.2289232559427665,14.005515043214142,4.970059326852308,0.0
2022-11-12 08:00:00+00:00,16857.515625,0.09340153634548187,9.557289184560517,28.67186755368155,9.409951760351744,1.034475190161343,11.47890214067443,7.341001380029057,13.547852520997115,5.272050999706372,0.0
2022-11-12 12:00:00+00:00,16917.234375,0.09202288091182709,9.443703114655108,28.331109343965323,9.328748002271546,0.9235821872327311,11.175912376737008,7.481583627806083,13.02307675120247,5.634419253340621,0.0
2022-11-12 16:00:00+00:00,16871.0,0.09084121137857437,9.33766851534977,28.013005546049314,9.241291384931916,0.7785276653196248,10.798346715571165,7.684236054292667,12.355402046210415,6.127180723653417,0.0
2022-11-12 20:00:00+00:00,16798.87890625,0.08806764334440231,9.092030588838686,27.276091766516057,9.163205997606008,0.6593059280223055,10.481817853650618,7.844594141561397,11.80042970969523,6.525982285516786,0.0
2022-11-13 00:00:00+00:00,16915.43359375,0.090726837515831,9.331762099712288,27.995286299136865,9.116941336027535,0.5915311472423134,10.300003630512162,7.933879041542909,11.483065924996788,6.750816747058282,0.0
2022-11-13 04:00:00+00:00,16762.51171875,0.08758848160505295,9.047464534677642,27.142393604032925,9.063165896930432,0.5146863985251025,10.092538693980636,8.033793099880228,11.121911491030842,7.004420302830022,0.0
2022-11-13 08:00:00+00:00,16670.5390625,0.08752328902482986,9.03364909747695,27.10094729243085,9.015042194798324,0.439969030197159,9.894980255192642,8.135104134404006,10.77491831558696,7.255166074009688,0.0
2022-11-13 12:00:00+00:00,16565.54296875,0.08684143424034119,8.965487937141134,26.896463811423402,8.971821306576567,0.3716150401610354,9.715051386898638,8.228591226254496,10.458281467220708,7.485361145932425,0.0
2022-11-13 16:00:00+00:00,16547.20703125,0.08599884808063507,8.89118359326369,26.67355077979107,8.960359570419131,0.3685064869948806,9.697372544408893,8.22334659642937,10.434385518398653,7.486333622439608,0.0
2022-11-13 20:00:00+00:00,16359.3994140625,0.08498355001211166,8.786887076848028,26.360661230544085,8.944074792741143,0.3648798173459068,9.673834427432956,8.21431515804933,10.40359406212477,7.484555523357516,0.0
2022-11-14 00:00:00+00:00,16142.7119140625,0.08211570233106613,8.520240081016736,25.560720243050206,8.929185662612033,0.37294008025555353,9.67506582312314,8.183305502100927,10.420945983634248,7.437425341589819,0.0
2022-11-14 04:00:00+00:00,16788.078125,0.08758991211652756,9.049865315697343,27.149595947092028,8.925816853620251,0.3713209201041003,9.668458693828452,8.18317501341205,10.411100534036652,7.44053317320385,0.0
2022-11-14 08:00:00+00:00,16758.2109375,0.08773833513259888,9.06000593387278,27.18001780161834,8.927135250910121,0.37173850269867165,9.670612256307464,8.183658245512778,10.414089261704808,7.440181240115434,0.0
2022-11-14 12:00:00+00:00,16594.169921875,0.08560377359390259,8.861292732973277,26.583878198919834,8.926039858731977,0.37188742400581914,9.669814706743615,8.18226501072034,10.413589554755253,7.438490162708701,0.0
2022-11-14 16:00:00+00:00,16297.0947265625,0.08427051454782486,8.71983952100662,26.15951856301986,8.92792483205369,0.3706509694759539,9.669226771005599,8.186622893101783,10.410528709957507,7.445320954149875,0.0
2022-11-14 20:00:00+00:00,16616.509765625,0.08585314452648163,8.88479035947551,26.65437107842653,8.963549353367757,0.3057841437912465,9.57511764095025,8.351981065785264,10.186685928532743,7.740412778202771,0.0
2022-11-15 00:00:00+00:00,16810.099609375,0.0867241844534874,8.977160029294495,26.931480087883486,8.985148780641476,0.2813376614690776,9.54782410357963,8.42247345770332,10.110499426517785,7.859798134765165,0.0
2022-11-15 04:00:00+00:00,16835.734375,0.08756177872419357,9.051683999424322,27.155051998272967,8.998857077118734,0.27388252002828095,9.546622117175296,8.451092037062171,10.094387157231857,7.90332699700561,0.0
2022-11-15 08:00:00+00:00,16793.306640625,0.08697294443845749,8.99711909261897,26.99135727785691,9.015129442221044,0.2578014449836179,9.530732332188279,8.499526552253808,10.046335222155516,7.983923662286572,0.0
2022-11-15 12:00:00+00:00,16990.51171875,0.08850155770778656,9.146524908802665,27.439574726407994,9.006799914645592,0.24894216741123276,9.504684249468058,8.508915579823126,10.002568584290524,8.01103124500066,0.0
2022-11-15 16:00:00+00:00,16830.640625,0.08662118017673492,8.970105911219038,26.910317733657116,8.996074903802139,0.24310012455948707,9.482275152921114,8.509874654683165,9.968475402040088,8.02367440556419,0.0
2022-11-15 20:00:00+00:00,16880.21875,0.0869322195649147,9.001348622765047,27.00404586829514,8.985721443057333,0.23568431639128407,9.4570900758399,8.514352810274765,9.928458708622468,8.042984177492198,0.0
2022-11-16 00:00:00+00:00,16955.923828125,0.08792410790920258,9.093640243602753,27.28092073080826,8.995165980950633,0.23408405943491287,9.46333409982046,8.526997862080806,9.931502218690284,8.058829743210982,0.0
2022-11-16 04:00:00+00:00,16847.65234375,0.08933555334806442,9.205729394383663,27.61718818315099,8.997928221405708,0.2361229072145799,9.470174035834868,8.525682406976548,9.942419850264027,8.053436592547389,0.0
2022-11-16 08:00:00+00:00,16699.359375,0.08658856153488159,8.955598368680226,26.866795106040676,8.992878590798371,0.2353264748948365,9.463531540588043,8.5222256410087,9.934184490377717,8.051572691219025,0.0
2022-11-16 12:00:00+00:00,16455.728515625,0.0844019427895546,8.745305660211423,26.235916980634272,8.995215573695999,0.23239267724644144,9.460000928188881,8.530430219203117,9.924786282681765,8.065644864710233,0.0
2022-11-16 16:00:00+00:00,16554.962890625,0.0848095715045929,8.78930224393379,26.36790673180137,8.99873989049934,0.22826865266560345,9.455277195830547,8.542202585168134,9.911814501161754,8.085665279836928,0.0
2022-11-16 20:00:00+00:00,16668.05859375,0.08558281511068344,8.866066965410281,26.598200896230843,8.99922252283767,0.22796189886299023,9.45514632056365,8.54329872511169,9.911070118289631,8.087374927385708,0.0
2022-11-17 00:00:00+00:00,16540.384765625,0.08536779135465622,8.836148765113707,26.508446295341123,9.006750420728878,0.21819586562158852,9.443142151972054,8.570358689485701,9.879533883215231,8.133966958242524,0.0
2022-11-17 04:00:00+00:00,16600.509765625,0.08562204986810684,8.863433757612363,26.590301272837088,9.002744254987961,0.2197331255410742,9.44221050607011,8.563278003905813,9.881676757152258,8.123811752823665,0.0
2022-11-17 08:00:00+00:00,16592.048828125,0.08506830781698227,8.814921163462781,26.444763490388343,8.977998654284702,0.19560550019697406,9.36920965467865,8.586787653890754,9.760420655072599,8.195576653496806,0.0
2022-11-17 12:00:00+00:00,16543.765625,0.0841764435172081,8.733699058503401,26.201097175510203,8.954331852412981,0.17961471814711089,9.313561288707202,8.59510241611876,9.672790725001425,8.235872979824537,0.0
2022-11-17 16:00:00+00:00,16636.15234375,0.08452438563108444,8.771937842252399,26.315813526757196,8.935474163309733,0.16725307758814065,9.269980318486015,8.600968008133451,9.604486473662295,8.266461852957171,0.0
2022-11-17 20:00:00+00:00,16688.84765625,0.08477824181318283,8.798526313369347,26.39557894010804,8.925690687460756,0.16636141318979936,9.258413513840354,8.592967861081158,9.591136340219954,8.260245034701558,0.0
2022-11-18 00:00:00+00:00,16866.5625,0.08589331060647964,8.910528769748872,26.731586309246616,8.911649576461974,0.14762823556150168,9.206906047584978,8.61639310533897,9.50216251870798,8.321136634215968,0.0
2022-11-18 04:00:00+00:00,16750.10546875,0.0851779654622078,8.8384582302325,26.515374690697502,8.904682699647136,0.14591966746339854,9.196522034573933,8.612843364720339,9.48836136950073,8.321004029793542,0.0
2022-11-18 08:00:00+00:00,16748.8671875,0.08531487733125687,8.850156243914546,26.550468731743635,8.898566271195056,0.14416255347655282,9.186891378148163,8.61024116424195,9.475216485101267,8.321916057288846,0.0
2022-11-18 12:00:00+00:00,16687.564453125,0.08488789945840836,8.80786971468361,26.42360914405083,8.893312330446472,0.14451126338513515,9.182334857216743,8.6042898036762,9.471357383987012,8.315267276905931,0.0
2022-11-18 16:00:00+00:00,16615.16796875,0.08433398604393005,8.753647093885027,26.26094128165508,8.888727780467184,0.1467454934908437,9.182218767448871,8.595236793485496,9.475709754430559,8.301745806503808,0.0
2022-11-18 20:00:00+00:00,16694.236328125,0.08466152101755142,8.788939439142828,26.366818317428482,8.888796192543678,0.1466968489989641,9.182189890541606,8.59540249454575,9.475583588539534,8.302008796547822,0.0
2022-11-19 00:00:00+00:00,16629.6015625,0.08436127007007599,8.757285989918332,26.271857969754997,8.896697722840397,0.13178709322763818,9.160271909295673,8.63312353638512,9.42384609575095,8.369549349929844,0.0
2022-11-19 04:00:00+00:00,16602.599609375,0.0837351530790329,8.700879636902155,26.102638910706464,8.885064866880557,0.13319573507795926,9.151456337036475,8.618673396724638,9.417847807192393,8.35228192656872,0.0
2022-11-19 08:00:00+00:00,16648.9921875,0.08414357155561447,8.740237297096627,26.22071189128988,8.874405912321352,0.13149724792269962,9.137400408166751,8.611411416475953,9.40039490401215,8.348416920630553,0.0
2022-11-19 12:00:00+00:00,16657.30859375,0.08422143757343292,8.747693860970628,26.243081582911884,8.870619283254598,0.1335081157058271,9.137635514666252,8.603603051842944,9.404651746077906,8.33658682043129,0.0
2022-11-19 16:00:00+00:00,16625.306640625,0.08411503583192825,8.735666300231552,26.206998900694657,8.871146842562096,0.13292174430700252,9.1369903311761,8.605303353948091,9.402833819790105,8.339459865334087,0.0
2022-11-19 20:00:00+00:00,16712.892578125,0.08459671586751938,8.785012012218942,26.355036036656827,8.867820897653543,0.13381391084550662,9.135448719344556,8.60019307596253,9.403076541035569,8.332565254271517,0.0
2022-11-20 00:00:00+00:00,16686.287109375,0.08499051630496979,8.816606386100643,26.449819158301928,8.86246910954708,0.13249428754697337,9.127457684641026,8.597480534453133,9.392446259734973,8.332491959359187,0.0
2022-11-20 04:00:00+00:00,16710.201171875,0.0851670578122139,8.833962879162513,26.50188863748754,8.855211738871686,0.12764681857681778,9.110505376025321,8.599918101718051,9.365799013178957,8.344624464564415,0.0
2022-11-20 08:00:00+00:00,16543.837890625,0.08197405934333801,8.543755192972625,25.631265578917876,8.840099608883476,0.13677741637080715,9.11365444162509,8.56654477614186,9.387209274366704,8.292989943400247,0.5
2022-11-20 12:00:00+00:00,16577.25,0.08198476582765579,8.547654883284617,25.64296464985385,8.820137274699542,0.13419060000495844,9.08851847470946,8.551756074689624,9.356899674719376,8.283374874679708,0.0
2022-11-20 16:00:00+00:00,16583.130859375,0.08067286014556885,8.435030049313308,25.305090147939925,8.802301412636016,0.14837973658009113,9.099060885796199,8.505541939475833,9.39582035895638,8.208782466315652,0.0
2022-11-20 20:00:00+00:00,16296.0595703125,0.07726593315601349,8.115619125165876,24.346857375497628,8.772777096049378,0.189758653845424,9.152294403740227,8.39325978835853,9.531811711431073,8.013742480667682,0.0
2022-11-21 00:00:00+00:00,16063.4072265625,0.07546593993902206,7.939649876041625,23.818949628124876,8.734310750464006,0.2342265384082639,9.202763827280535,8.265857673647478,9.671216904097061,7.797404596830951,0.0
2022-11-21 04:00:00+00:00,16033.7373046875,0.07604661583900452,7.987088830942963,23.96126649282889,8.693689398349317,0.254450205093781,9.20258980853688,8.184788988161754,9.71149021872444,7.675888577974193,0.0
2022-11-21 08:00:00+00:00,16083.771484375,0.07586553692817688,7.975928155080472,23.927784465241416,8.661033724562659,0.28114270532589936,9.223319135214457,8.09874831391086,9.785604545866256,7.536462903259061,0.0
2022-11-21 12:00:00+00:00,16131.82421875,0.07615971565246582,8.005580796528713,24.016742389586142,8.636376229106569,0.3049291846137106,9.24623459833399,8.026517859879148,9.85609296756141,7.4166594906517265,0.0
2022-11-21 16:00:00+00:00,15698.939453125,0.07260176539421082,7.66015571660283,22.98046714980849,8.59873801152887,0.3515283616161576,9.301794734761184,7.895681288296554,10.0048514579935,7.192624565064239,0.0
2022-11-21 20:00:00+00:00,15782.8486328125,0.07469399273395538,7.848079716256004,23.544239148768014,8.564805103223726,0.37329258748623884,9.311390278196203,7.818219928251248,10.057975453168682,7.0716347532787704,0.0
2022-11-22 00:00:00+00:00,15847.427734375,0.07593903690576553,7.961214335200329,23.883643005600987,8.535640622226614,0.38534582516242855,9.30633227255147,7.764948971901757,10.077023922876329,6.9942573215768995,0.0
2022-11-22 04:00:00+00:00,15751.0185546875,0.07453592121601105,7.831611072668084,23.494833218004253,8.501246532728471,0.40081689900909245,9.302880330746657,7.6996127347102865,10.10451412876484,6.897978936692102,0.0
2022-11-22 08:00:00+00:00,15742.2890625,0.07443679124116898,7.822283747137532,23.466851241412595,8.468158618850962,0.41475899933346644,9.297676617517896,7.638640620184029,10.127194616184829,6.809122621517097,0.0
2022-11-22 12:00:00+00:00,16233.484375,0.07862924039363861,8.22762700405166,24.68288101215498,8.45128955036924,0.4138770668221874,9.279043684013613,7.623535416724865,10.106797817657988,6.79578128308049,0.0
2022-11-22 16:00:00+00:00,16169.830078125,0.07767932862043381,8.140029219640866,24.420087658922597,8.43022592961552,0.4130746759580943,9.256375281531708,7.604076577699332,10.082524633447898,6.777927225783143,0.0
2022-11-22 20:00:00+00:00,16190.201171875,0.07848776131868362,8.211569197688267,24.6347075930648,8.410660692426152,0.408908200985986,9.228477094398125,7.59284429045418,10.046293496370096,6.775027888482208,0.0
2022-11-23 00:00:00+00:00,16560.0859375,0.08170359581708908,8.521875711239792,25.565627133719374,8.397705590475848,0.39855070347021104,9.19480699741627,7.600604183535426,9.991908404356693,6.803502776595003,0.0
2022-11-23 04:00:00+00:00,16565.26171875,0.08174972981214523,8.526315704563467,25.578947113690404,8.387300839620215,0.39064346301276454,9.168587765645745,7.606013913594686,9.949874691671273,6.824726987569157,0.0
2022-11-23 08:00:00+00:00,16582.271484375,0.08182025700807571,8.53391369938506,25.60174109815518,8.376759421469233,0.3818915580465082,9.140542537562249,7.6129763053762165,9.904325653655265,6.8491931892832,0.0
2022-11-23 12:00:00+00:00,16418.595703125,0.08020049333572388,8.379633102407343,25.13889930722203,8.362484867726689,0.3731244124444651,9.108733692615619,7.616236042837759,9.85498251750455,6.869987217948829,0.0
2022-11-23 16:00:00+00:00,16471.80859375,0.08103255927562714,8.456136870025826,25.36841061007748,8.352567860264717,0.36626000689872956,9.085087874062175,7.620047846467258,9.817607887859635,6.887527832669798,0.0
2022-11-23 20:00:00+00:00,16608.05078125,0.08175932615995407,8.530954927981545,25.592864783944634,8.34396837655934,0.35860979872117144,9.061187974001683,7.626748779116998,9.778407571444026,6.909529181674655,0.0
2022-11-24 00:00:00+00:00,16713.099609375,0.08291976898908615,8.64039784592797,25.921193537783907,8.340072105092995,0.35457659049494344,9.049225286082882,7.630918924103108,9.758378467072768,6.921765743113221,0.0
2022-11-24 04:00:00+00:00,16655.61328125,0.08236827701330185,8.587712234396793,25.76313670319038,8.336299858342816,0.35119151178516816,9.038682881913152,7.63391683477248,9.741065905483488,6.931533811202144,0.0
2022-11-24 08:00:00+00:00,16569.869140625,0.08103609830141068,8.465177134197177,25.39553140259153,8.327131186246168,0.34379478752306175,9.014720761292292,7.639541611200045,9.702310336338416,6.951952036153921,0.0
2022-11-24 12:00:00+00:00,16562.033203125,0.08130781352519989,8.487913905208426,25.46374171562528,8.318471854387427,0.33602028984361915,8.990512434074665,7.646431274700189,9.662553013761904,6.974390695012951,0.0
2022-11-24 16:00:00+00:00,16573.556640625,0.08120116591453552,8.479742291097335,25.439226873292004,8.309941054082953,0.3282215994441962,8.966384252971347,7.653497855194561,9.622827451859738,6.997054656306169,0.0
2022-11-24 20:00:00+00:00,16598.30078125,0.08146288990974426,8.504519509162405,25.513558527487213,8.300591303981069,0.31805979469369783,8.936710893368463,7.664471714593673,9.57283048275586,7.028352125206277,0.0
2022-11-25 00:00:00+00:00,16502.876953125,0.08218338340520859,8.55816017047501,25.674480511425028,8.291976430126882,0.3069057269318651,8.905787883990612,7.678164976263152,9.519599337854341,7.064353522399421,0.0
2022-11-25 04:00:00+00:00,16463.244140625,0.08204615116119385,8.542793812284772,25.62838143685432,8.28227079456429,0.2934853987373017,8.869241592038893,7.695299997089687,9.456212389513498,7.108329199615084,0.0
2022-11-25 08:00:00+00:00,16527.65234375,0.0882050022482872,9.079717157573144,27.239151472719435,8.300136193384306,0.32461372991884474,8.949363653221996,7.650908733546617,9.598591113059685,7.001681273708927,-0.5
